,0,1,2,3,4,5,6,7,8,9,10
1262,252157, 160185, 137449, 222628, 144429, 192898, 229594, 205861, 225376, 173401,252157
1263,232128, 189221, 158232, 224103, 210690, 232444, 208566, 230275, 236076, 230571,232128
1264,212938, 143603, 138449, 227235, 209430, 190143, 183789, 199347, 250993, 221641,212938
1265,245699, 224810, 220356, 246563, 236837, 246825, 207507, 240729, 210538, 206167,245699
1266,244684, 218033, 203766, 189307, 203454, 243130, 202069, 234779, 240371, 237205,244684
1267,242143, 250910, 199774, 230474, 140451, 232462, 212883, 243059, 184635, 234816,242143
1268,186449, 169793, 185119, 224345, 211565, 220253, 238222, 207924, 204939, 199039,186449
1269,239629, 215422, 177509, 244115, 240685, 216547, 139482, 213692, 224592, 217639,239629
1270,204080, 212000, 232872, 177723, 225950, 248775, 214331, 220805, 250924, 248456,204080
1271,235495, 230275, 216709, 191506, 231351, 242128, 188803, 214351, 232870, 236530,235495
1272,236006, 233481, 218470, 225562, 250758, 203853, 230249, 223870, 199412, 239098,236006
1273,199517, 220515, 209607, 245865, 245475, 179820, 215245, 225105, 210209, 233785,199517
1274,191649, 210401, 236343, 216267, 231722, 240410, 199741, 208531, 243665, 186115,191649
1275,210543, 219909, 229969, 224121, 214957, 235633, 177914, 200922, 244589, 239306,210543
1276,185170, 214241, 243590, 246562, 227790, 194753, 183188, 235714, 192853, 246593,185170
1277,210646, 235572, 202141, 230247, 246618, 216076, 203890, 241418, 192725, 243857,210646
1278,242104, 160166, 248724, 210626, 243701, 246118, 208631, 162297, 242386, 237780,242104
1279,238962, 232120, 229041, 242176, 162780, 244449, 238390, 246188, 238217, 210380,238962
1280,208375, 248824, 202399, 225887, 137406, 240669, 242607, 234858, 238010, 240242,208375
1281,190995, 198023, 181458, 214621, 236772, 221692, 188541, 204347, 242204, 222997,190995
1282,216183, 235947, 197148, 239035, 239892, 239087, 202808, 8205, 233373, 240499,216183
1283,207892, 248347, 235421, 245157, 244042, 228607, 244457, 192688, 104900, 189061,207892
1284,228687, 242013, 243687, 235796, 208984, 193344, 246188, 242348, 237936, 203015,228687
1285,246432, 241424, 248138, 140451, 243521, 51694, 246789, 242584, 204450, 232609,246432
1286,240862, 234983, 231056, 202371, 234903, 184267, 227788, 252087, 171723, 251696,240862
1287,204297, 203502, 193422, 238214, 221852, 242491, 223760, 186565, 225720, 173432,204297
1288,230424, 205868, 187337, 233809, 225542, 228658, 232753, 197756, 191050, 212261,230424
1289,189923, 237091, 152211, 236427, 242237, 194018, 233484, 186614, 216020, 222382,189923
1290,241686, 169586, 216283, 223071, 184183, 223033, 158777, 238881, 214415, 200458,241686
1291,172283, 198019, 209177, 192363, 223686, 193698, 178518, 231046, 210840, 233142,172283
1292,165526, 232721, 234818, 204259, 229156, 143598, 229878, 232715, 238049, 184471,165526
1293,238595, 217235, 232430, 222025, 211270, 252881, 167100, 171895, 241135, 230676,238595
1294,220502, 238599, 180729, 221297, 202988, 242802, 251412, 242611, 240825, 190614,220502
1295,194753, 239666, 222429, 193317, 229914, 201379, 231602, 227880, 211117, 239813,194753
1296,183769, 199904, 212366, 223633, 219293, 243982, 233315, 190033, 204348, 239393,183769
1297,247637, 152505, 226677, 233135, 232661, 211655, 191209, 230354, 199569, 199131,247637
1298,161733, 239606, 198624, 238475, 224062, 224854, 245431, 219684, 158851, 235121,161733
1299,240297, 211954, 218747, 178584, 173432, 207580, 190614, 198355, 232715, 231735,240297
1300,233245, 205346, 219486, 242717, 211009, 208037, 238180, 186537, 224920, 208460,233245
1301,223817, 231485, 229661, 183820, 229047, 200271, 185431, 248002, 223877, 229123,223817
1302,234464, 217287, 227513, 211610, 200577, 246694, 239259, 227920, 251444, 208014,234464
1303,225999, 204044, 230354, 239249, 177508, 220793, 216689, 251905, 232510, 237391,225999
1304,241923, 211864, 233151, 241179, 229575, 177621, 209744, 182944, 198011, 203886,241923
1305,223248, 193023, 244749, 223676, 232670, 201945, 235377, 220969, 243992, 242764,223248
1306,181402, 183395, 178284, 241582, 251768, 173337, 241691, 162780, 210833, 50294,181402
1307,152552, 176389, 244962, 205845, 211828, 237800, 233245, 225680, 213648, 232356,152552
1308,234021, 223982, 221503, 215103, 240135, 186511, 224490, 230356, 215527, 219727,234021
1309,193411, 248476, 220658, 215698, 233078, 187157, 246756, 235442, 230450, 213432,193411
1310,205584, 229167, 234097, 205593, 235156, 148212, 199254, 214988, 237679, 160163,205584
1311,230000, 178566, 208771, 236467, 220429, 246113, 212381, 245436, 199131, 233887,230000
1312,184436, 229707, 207732, 222197, 213829, 243560, 250939, 231821, 209169, 195359,184436
1313,232168, 248188, 237600, 219709, 242103, 193561, 220084, 236196, 218880, 51921,232168
1314,244204, 243629, 237317, 217803, 184292, 242383, 202678, 235815, 191202, 223635,244204
1315,229914, 200895, 139533, 204472, 138830, 200302, 215309, 229507, 146701, 200949,229914
1316,240998, 239444, 241140, 237223, 235500, 199809, 202171, 234654, 179903, 178421,240998
1317,246960, 209473, 237821, 239308, 233592, 231606, 201681, 222923, 224933, 226679,246960
1318,202325, 186449, 224250, 232409, 179616, 235303, 188038, 216547, 224597, 239342,202325
1319,212445, 246420, 235519, 190239, 176583, 235532, 214948, 244016, 169509, 244400,212445
1320,240474, 211329, 150106, 235943, 229923, 213725, 139720, 186578, 199245, 246847,240474
1321,221120, 225845, 164339, 237818, 209769, 229642, 190033, 190324, 203500, 236526,221120
1322,243702, 226754, 238695, 244725, 240097, 235899, 213885, 181175, 235820, 236856,243702
1323,215431, 189358, 199392, 212408, 201143, 193314, 223154, 239440, 232227, 243926,215431
1324,200574, 223962, 172175, 225778, 216778, 198654, 219664, 189923, 233915, 204785,200574
1325,241445, 242048, 204092, 229561, 242746, 173470, 238356, 222215, 229636, 237359,241445
1326,183691, 243347, 167495, 243490, 244016, 162369, 200798, 228315, 244020, 208014,183691
1327,201981, 214916, 232555, 181831, 200209, 209001, 252708, 220534, 209281, 211345,201981
1328,184267, 230215, 184431, 180206, 247184, 236960, 236838, 142592, 252024, 160295,184267
1329,247394, 235274, 193116, 244579, 210463, 248003, 251333, 133249, 210488, 233487,247394
1330,198178, 184431, 245487, 235324, 238347, 246283, 244881, 215982, 214026, 178616,198178
1331,166920, 236537, 176676, 237255, 225034, 234515, 230247, 244863, 196316, 243017,166920
1332,205455, 229543, 200758, 177971, 199284, 247869, 214007, 242748, 123603, 228777,205455
1333,203069, 204449, 235568, 242061, 160092, 239979, 212261, 227576, 208448, 198784,203069
1334,179646, 246902, 186188, 236507, 232744, 169181, 239814, 230691, 203439, 200432,179646
1335,241067, 242494, 226077, 200432, 190611, 182002, 158937, 200197, 236937, 144172,241067
1336,233725, 189221, 190698, 240641, 229221, 227989, 244212, 188949, 187176, 192678,233725
1337,227591, 224017, 230757, 215162, 163657, 223916, 212692, 235989, 232080, 214294,227591
1338,237749, 246902, 207562, 160089, 184344, 206313, 232746, 202858, 221953, 168354,237749
1339,240007, 189207, 208324, 202873, 223779, 221622, 243739, 189303, 229703, 201956,240007
1340,199283, 186941, 205644, 224270, 211221, 212420, 215011, 230379, 205370, 244955,199283
1341,242164, 224316, 232811, 234097, 214575, 181318, 251233, 240531, 229359, 247372,242164
1342,214380, 194053, 238694, 232753, 234078, 240497, 243596, 205530, 215786, 155517,214380
1343,240037, 205346, 219285, 237214, 216549, 178315, 220517, 224356, 240480, 213490,240037
1344,153061, 192567, 230255, 168585, 236885, 192622, 158676, 208485, 221987, 230789,153061
1345,221499, 251846, 245392, 193669, 236020, 245599, 244260, 238110, 212187, 228299,221499
1346,230192, 209504, 251043, 195371, 191628, 183847, 220035, 230230, 176676, 210902,230192
1347,221050, 214047, 231228, 251846, 204380, 222916, 235410, 242158, 160159, 201958,221050
1348,183066, 243816, 247976, 162407, 235804, 236256, 251276, 236230, 237184, 240274,183066
1349,203500, 220685, 230980, 229666, 190983, 223752, 239440, 182180, 189710, 244272,203500
1350,216325, 201971, 160295, 236304, 194092, 159147, 186941, 220475, 197756, 183937,216325
1351,176920, 212445, 237403, 240914, 160177, 210367, 204406, 221962, 226179, 240043,176920
1352,248204, 241412, 177983, 210868, 104702, 184283, 160025, 203445, 225486, 232206,248204
1353,219594, 244854, 232049, 224982, 224108, 134744, 237086, 235771, 211068, 189291,219594
1354,210537, 219712, 148635, 224855, 213620, 231139, 189167, 213064, 204970, 222428,210537
1355,230590, 236681, 176860, 179731, 160173, 198658, 166841, 238967, 241069, 190497,230590
1356,238069, 230253, 223138, 190467, 219549, 240012, 220697, 235970, 197422, 183711,238069
1357,231674, 233230, 239922, 140442, 242324, 223330, 244187, 230631, 240850, 238227,231674
1358,241488, 235770, 234252, 155422, 233781, 53756, 210367, 197904, 230005, 209830,241488
1359,221653, 243386, 220793, 205588, 204690, 238784, 236169, 189263, 245481, 234319,221653
1360,222881, 179757, 182442, 240285, 236524, 212819, 213170, 229685, 233528, 203455,222881
1361,232244, 181848, 248456, 223334, 224316, 244616, 210258, 193186, 208797, 185187,232244
1362,222693, 236877, 241237, 235907, 237548, 240484, 189280, 210367, 203830, 216036,222693
1363,121134, 243521, 223105, 236841, 210647, 201079, 238642, 222493, 234100, 247928,121134
1364,188693, 230043, 238989, 243505, 219487, 198250, 207769, 239946, 232053, 214412,188693
1365,199421, 244959, 194361, 199302, 206160, 194089, 245321, 173188, 229756, 169697,199421
1366,232320, 232886, 230453, 182112, 195262, 202301, 244995, 212018, 148729, 251065,232320
1367,202787, 240131, 240752, 193945, 193338, 234259, 203979, 212329, 241019, 152997,202787
1368,238569, 220302, 158777, 193930, 236006, 238205, 27480, 241746, 209001, 166072,238569
1369,184436, 248541, 171579, 233207, 246118, 208250, 193771, 235419, 237331, 208812,184436
1370,210213, 232310, 231028, 219581, 248781, 232524, 167512, 243130, 215275, 221662,210213
1371,236846, 210538, 199952, 189354, 216503, 236237, 239947, 222540, 240274, 238354,236846
1372,214876, 240412, 199812, 242479, 232244, 237747, 239145, 50632, 169387, 236193,214876
1373,233409, 232886, 215162, 221580, 183691, 160204, 178584, 206311, 219789, 166072,233409
1374,234988, 231735, 212718, 241613, 237920, 218747, 232786, 2196, 215267, 221669,234988
1375,160159, 231002, 234512, 224225, 204311, 205870, 238725, 234733, 152038, 188428,160159
1376,212038, 228685, 208355, 220383, 176619, 184575, 213874, 200592, 234648, 245067,212038
1377,235347, 234259, 237959, 204333, 235215, 177491, 208093, 201042, 244442, 208375,235347
1378,201138, 206538, 193186, 227633, 188825, 234477, 250832, 208372, 205939, 225931,201138
1379,203751, 239739, 200593, 240776, 199103, 212943, 227878, 162223, 202477, 226681,203751
1380,245742, 212958, 241918, 225202, 239741, 215211, 188935, 181349, 244287, 245275,245742
1381,233592, 234073, 205654, 168253, 240041, 204164, 247333, 189003, 222496, 212622,233592
1382,140029, 227819, 244529, 212459, 197954, 231172, 239390, 246617, 238907, 221219,140029
1383,209252, 193116, 225419, 204684, 196972, 210537, 166841, 193561, 210140, 208299,209252
1384,175313, 222715, 228716, 188038, 210864, 239131, 190239, 210192, 242383, 238137,175313
1385,239401, 209698, 240393, 231416, 188942, 220122, 177491, 214765, 227840, 229210,239401
1386,236624, 239617, 230480, 252062, 216522, 199393, 192622, 192982, 221750, 238957,236624
1387,214211, 227974, 221576, 236701, 230418, 234991, 154950, 238980, 150278, 240785,214211
1388,252059, 188334, 227412, 246067, 176920, 223734, 222393, 156903, 251785, 206081,252059
1389,238475, 211927, 206538, 238160, 232518, 202225, 223065, 205425, 198784, 210930,238475
1390,220971, 153177, 242585, 199452, 216449, 229494, 229178, 227936, 204737, 224665,220971
1391,231685, 221174, 222715, 225706, 208224, 234035, 234172, 232509, 214190, 245062,231685
1392,194171, 251154, 199789, 229087, 203842, 213516, 198193, 223335, 134968, 244079,194171
1393,237399, 245815, 235634, 176137, 239038, 199131, 216730, 233961, 189163, 244452,237399
1394,228093, 221179, 240595, 189860, 243238, 208144, 219145, 231323, 199891, 227945,228093
1395,887, 239731, 206472, 138251, 222400, 204687, 226094, 251768, 225849, 241004,887
1396,207711, 233067, 214882, 222329, 218789, 251412, 236532, 187154, 234853, 165449,207711
1397,187345, 237037, 226544, 242987, 208857, 203315, 212947, 180359, 211048, 187570,187345
1398,162198, 246593, 242104, 204060, 197300, 207640, 239317, 200505, 193844, 235815,162198
1399,229494, 241087, 111661, 213899, 160204, 221985, 234256, 246924, 223245, 175851,229494
1400,248209, 240664, 202225, 243613, 198891, 206651, 237317, 155344, 202474, 247174,248209
1401,226710, 239263, 240470, 226652, 200780, 203292, 206408, 248003, 230174, 240922,226710
1402,228887, 217616, 191861, 188397, 244909, 200275, 187176, 200954, 246822, 229561,228887
1403,170084, 220624, 217243, 181149, 213949, 201016, 219672, 189849, 204301, 219285,170084
1404,236368, 237215, 237194, 186887, 244397, 182694, 232119, 206113, 202283, 225526,236368
1405,239606, 220061, 223874, 213325, 242874, 244187, 239962, 251608, 157515, 238503,239606
1406,207454, 240138, 200529, 230190, 239146, 236348, 192738, 226835, 198007, 204024,207454
1407,208269, 230174, 184058, 206200, 159912, 226385, 238071, 225152, 198046, 221684,208269
1408,207640, 236600, 186565, 232580, 224620, 193209, 231231, 186521, 206631, 234489,207640
1409,226785, 232444, 237518, 203930, 246307, 230700, 247718, 246158, 235128, 243502,226785
1410,234860, 240122, 208592, 227235, 240105, 198023, 53756, 245062, 208370, 159938,234860
1411,244886, 180714, 183871, 230266, 225845, 206463, 201491, 184120, 226228, 228019,244886
1412,184069, 247095, 210697, 244341, 226370, 207559, 221576, 232507, 173857, 161648,184069
1413,213353, 172049, 224164, 232512, 10466, 230170, 227870, 170084, 230452, 229893,213353
1414,163768, 165494, 227740, 186627, 152454, 246309, 179757, 198589, 242196, 200309,163768
1415,185149, 221477, 215147, 241390, 225293, 229901, 233487, 168609, 252471, 240441,185149
1416,232670, 227224, 188831, 202141, 214515, 184467, 211504, 176368, 206584, 194753,232670
1417,210010, 189865, 222428, 163143, 203570, 203930, 219720, 241687, 200535, 190024,210010
1418,190486, 248208, 248074, 192778, 178616, 156535, 203862, 208834, 213094, 245099,190486
1419,202548, 215267, 231139, 214948, 246698, 231128, 177571, 225976, 244646, 235997,202548
1420,206170, 208892, 110019, 221774, 219680, 244622, 247062, 211362, 250780, 227668,206170
1421,209613, 191944, 205218, 162886, 238210, 229064, 239038, 204882, 177971, 232637,209613
1422,49486, 200309, 232195, 240411, 240282, 223670, 230354, 233804, 243096, 238693,49486
1423,232018, 219759, 239428, 235095, 240385, 184878, 160041, 244074, 218540, 204120,232018
1424,240756, 185256, 201380, 235036, 203568, 236072, 248105, 165449, 214777, 230486,240756
1425,222514, 189962, 238049, 232564, 223595, 214957, 169593, 193781, 187077, 221711,222514
1426,240779, 239296, 205340, 228642, 225810, 238726, 236304, 243201, 191202, 216079,240779
1427,237207, 225199, 240257, 200928, 188942, 228124, 199763, 237255, 217758, 243552,237207
1428,239340, 206141, 222190, 222883, 220475, 182788, 183900, 199620, 211209, 243128,239340
1429,230476, 201409, 231872, 214198, 213206, 197786, 238962, 223779, 226781, 210556,230476
1430,230625, 53593, 238928, 215373, 223736, 196934, 251336, 231821, 197012, 160770,230625
1431,193311, 214986, 223610, 232512, 211655, 214039, 193186, 223186, 167841, 216503,193311
1432,200353, 216503, 221053, 203265, 227443, 217870, 235969, 193844, 245452, 189751,200353
1433,191556, 232498, 192238, 239852, 189946, 192722, 239947, 223755, 237218, 212350,191556
1434,224300, 247185, 204152, 219931, 198599, 197990, 214093, 213937, 231071, 201374,224300
1435,208421, 230768, 228908, 207633, 221857, 239808, 235261, 135697, 237823, 205402,208421
1436,251673, 181383, 184714, 205452, 201475, 244913, 232857, 193133, 243675, 174754,251673
1437,191390, 206577, 179646, 216459, 192840, 137460, 156299, 245371, 200446, 211915,191390
1438,204102, 204904, 245733, 207741, 236169, 231842, 190454, 179840, 235266, 216227,204102
1439,242196, 207828, 225210, 225133, 236464, 204946, 191648, 190276, 189563, 190239,242196
1440,219814, 203843, 222982, 180409, 252201, 221235, 180819, 222844, 212175, 230801,219814
1441,160100, 208160, 208730, 213334, 202528, 203265, 238689, 164375, 205410, 221641,160100
1442,192310, 252186, 152997, 241470, 244012, 242681, 235128, 194050, 193059, 192387,192310
1443,244862, 189324, 194644, 234393, 240317, 234457, 203256, 210964, 214331, 214069,244862
1444,235740, 242903, 188844, 192165, 208917, 239919, 231396, 199823, 183899, 244120,235740
1445,238958, 202518, 252013, 198420, 243023, 251886, 225668, 231241, 239504, 160051,238958
1446,247393, 234645, 225482, 186849, 228124, 212219, 212978, 173815, 237741, 230480,247393
1447,207454, 222225, 165502, 229150, 163774, 140483, 208065, 252410, 198141, 180759,207454
1448,211881, 178115, 140451, 209071, 205447, 150106, 207762, 236850, 172882, 189730,211881
1449,53302, 164858, 238550, 232209, 199674, 225769, 221053, 244135, 211209, 204881,53302
1450,226728, 198715, 225139, 231095, 211623, 239945, 178160, 232946, 226753, 235149,226728
1451,210042, 247222, 238637, 210640, 223511, 243387, 156920, 227599, 208309, 232433,210042
1452,140164, 208679, 220611, 200309, 190014, 215422, 215546, 190499, 230435, 246731,140164
1453,204555, 244321, 247013, 241496, 215390, 181786, 234654, 225201, 252079, 230324,204555
1454,234062, 202276, 212212, 234668, 222702, 234747, 210601, 184471, 175961, 170612,234062
1455,244028, 202095, 167797, 229348, 246998, 148673, 230199, 233809, 201971, 191154,244028
1456,238640, 205691, 206054, 220061, 235781, 198564, 198584, 188400, 238820, 229585,238640
1457,239090, 227770, 211245, 233085, 232017, 222428, 163761, 206134, 226122, 239845,239090
1458,220994, 231733, 205340, 240738, 241743, 239402, 233804, 226051, 184376, 245062,220994
1459,228419, 224344, 222599, 210690, 209440, 231131, 186745, 237726, 239189, 237590,228419
1460,205496, 223306, 210007, 232110, 192641, 237764, 206053, 181318, 224509, 213092,205496
1461,227767, 239049, 240282, 234383, 192188, 189944, 243222, 252542, 194171, 198861,227767
